nr	Author	IMR-Sage	REMP-Staatsdrukkerij	IM-Wiley	Dutch_Government	ICEM	REMP	Overlap_IMR_IM
2317	Verkade, W	0.00	1.00	0.00	0.00	0.00	0.00	0
2318	Verma, R	1.00	0.00	3.00	0.00	0.00	0.00	1
2319	Versteegh, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2320	Verthe, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2321	Verwey-Jonker, H	0.00	1.00	0.00	1.00	0.00	0.00	0
2322	Viccars, C	0.00	0.00	1.00	0.00	0.00	0.00	0
2323	Vickerman, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2324	Vigil, R	3.00	0.00	0.00	0.00	0.00	0.00	0
2325	Villar, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2326	Villarreal, R	3.00	0.00	0.00	0.00	0.00	0.00	0
2327	Virtanen, K	1.00	0.00	0.00	0.00	0.00	0.00	0
2328	Vivolo, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2329	Vlassoff, C	0.00	0.00	1.00	0.00	0.00	0.00	0
2330	Vohra-Sahu, I	1.00	0.00	0.00	0.00	0.00	0.00	0
2331	Volek, Z	0.00	0.00	1.00	0.00	0.00	0.00	0
2332	Volland, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2333	Von Loeffelholz, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2334	Von Mering, O	1.00	0.00	0.00	0.00	0.00	0.00	0
2335	Wagenheim, O	3.00	0.00	0.00	0.00	0.00	0.00	0
2336	Wagner, D	1.00	0.00	0.00	0.00	0.00	0.00	0
2337	Wagner, N	1.00	0.00	0.00	0.00	0.00	0.00	0
2338	Wai-Po, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2339	Walaszek, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2340	Walch, T	3.00	0.00	0.00	0.00	0.00	0.00	0
2341	Waldinger, R	3.00	0.00	0.00	0.00	0.00	0.00	0
2342	Wallace, S	0.00	0.00	1.00	0.00	0.00	0.00	0
2343	Waller, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2344	Waller, E	1.00	0.00	0.00	0.00	0.00	0.00	0
2345	Waller, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2346	Walsh, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2347	Walsh, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2348	Walsh, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2349	Walter, M	0.00	0.00	1.00	0.00	0.00	0.00	0
2350	Wander, H	0.00	1.00	1.00	0.00	0.00	0.00	0
2351	Wandycz, D	1.00	0.00	0.00	0.00	0.00	0.00	0
2352	Wanner, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2353	Ward, R	2.00	0.00	0.00	0.00	0.00	0.00	0
2354	Ware, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2355	Warren, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2356	Wasserman, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2357	Waterhouse, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2358	Waters, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2359	Waters, T	1.00	0.00	0.00	0.00	0.00	0.00	0
2360	Watson, B	1.00	0.00	0.00	0.00	0.00	0.00	0
2361	Watts, S	1.00	0.00	0.00	0.00	0.00	0.00	0
2362	Waxman, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2363	Wayland, S	1.00	0.00	0.00	0.00	0.00	0.00	0
2364	Weaver, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2365	Weber, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2366	Weber, D	1.00	0.00	0.00	0.00	0.00	0.00	0
2367	Weber, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2368	Weber, R	0.00	0.00	1.00	0.00	0.00	0.00	0
2369	Webner, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2370	Wechman, R	2.00	0.00	0.00	0.00	0.00	0.00	0
2371	Weeks, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2372	Wei, W	1.00	0.00	0.00	0.00	0.00	0.00	0
2373	Weidacher, A	0.00	0.00	1.00	0.00	0.00	0.00	0
2374	Weiermair, K	1.00	0.00	2.00	0.00	0.00	0.00	1
2375	Weil, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2376	Weinberg, A	0.00	2.00	1.00	0.00	0.00	1.00	0
2377	Weinberg, S	3.00	0.00	0.00	0.00	0.00	0.00	0
2378	Weiner, M	2.00	0.00	0.00	0.00	0.00	0.00	0
2379	Weinryb, B	2.00	0.00	0.00	0.00	0.00	0.00	0
2380	Weinstock, S	0.00	1.00	0.00	0.00	0.00	0.00	0
2381	Weintraub, S	4.00	0.00	0.00	0.00	0.00	0.00	0
2382	Weis, P	0.00	0.00	1.00	0.00	0.00	0.00	0
2383	Weisberg, Y	0.00	0.00	1.00	0.00	0.00	0.00	0
2384	Weiss, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2385	Weiss, R	2.00	0.00	0.00	0.00	0.00	0.00	0
2386	Weller, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2387	Wendel, E	1.00	0.00	0.00	0.00	0.00	0.00	0
2388	Wenden, C	0.00	0.00	2.00	0.00	0.00	0.00	0
2389	Wenk, M	5.00	0.00	1.00	0.00	0.00	0.00	1
2390	Wentholt, R	0.00	1.00	0.00	0.00	0.00	0.00	0
2391	Werner, H	0.00	0.00	3.00	0.00	0.00	0.00	0
2392	Westergren, G	0.00	0.00	1.00	0.00	0.00	0.00	0
2393	Westermeyer, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2394	Wetzel, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2395	White, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2396	White, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2397	Whiteford, M	2.00	0.00	0.00	0.00	0.00	0.00	0
2398	Whitman, G	1.00	0.00	0.00	0.00	0.00	0.00	0
2399	Whitt, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2400	Wickramasekara, P	0.00	0.00	1.00	0.00	0.00	0.00	0
2401	Widgren, J	3.00	0.00	0.00	0.00	0.00	0.00	0
2402	Wieczerzak, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2403	Wilder-Okladek, F	0.00	1.00	1.00	0.00	0.00	0.00	0
2404	Wilkes, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2405	Williams, J	2.00	0.00	0.00	0.00	0.00	0.00	0
2406	Williams, M	2.00	0.00	0.00	0.00	0.00	0.00	0
2407	Williams, R	2.00	0.00	0.00	0.00	0.00	0.00	0
2408	Williams, W	1.00	0.00	0.00	0.00	0.00	0.00	0
2409	Wilpert, C	2.00	0.00	0.00	0.00	0.00	0.00	0
2410	Wilson, F	3.00	0.00	0.00	0.00	0.00	0.00	0
2411	Wilson, T	2.00	0.00	0.00	0.00	0.00	0.00	0
2412	Wilson, W	0.00	0.00	1.00	0.00	0.00	0.00	0
2413	Wingen, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2414	Winkler, E	1.00	0.00	0.00	0.00	0.00	0.00	0
2415	Winter, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2416	Wiseman, J	0.00	0.00	1.00	0.00	0.00	0.00	0
2417	Witcover, J	0.00	1.00	0.00	0.00	0.00	0.00	0
2418	Witkamp, F	0.00	1.00	0.00	0.00	0.00	0.00	0
2419	Witkamp, T	0.00	1.00	0.00	0.00	0.00	0.00	0
2420	Wojniusz, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2421	Woloski, B	0.00	0.00	1.00	0.00	0.00	0.00	0
2422	Wong, B	1.00	0.00	0.00	0.00	0.00	0.00	0
2423	Wong, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2424	Wong, K	1.00	0.00	0.00	0.00	0.00	0.00	0
2425	Wong, L	1.00	0.00	1.00	0.00	0.00	0.00	1
2426	Wong, M	6.00	0.00	0.00	0.00	0.00	0.00	0
2427	Wong, P	0.00	0.00	1.00	0.00	0.00	0.00	0
2428	Wood, C	2.00	0.00	0.00	0.00	0.00	0.00	0
2429	Wooden, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2430	Woodrow, K	2.00	0.00	0.00	0.00	0.00	0.00	0
2431	Woodrow-Lafield, K	1.00	0.00	0.00	0.00	0.00	0.00	0
2432	Woods, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2433	Woon, Y	1.00	0.00	0.00	0.00	0.00	0.00	0
2434	Wotherspoon, T	0.00	0.00	1.00	0.00	0.00	0.00	0
2435	Woudenberg, H	0.00	0.00	2.00	0.00	0.00	0.00	0
2436	Wozniak, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2437	Wright, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2438	Wright, R	3.00	0.00	0.00	0.00	0.00	0.00	0
2439	Wrinkle, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2440	Wu, D	1.00	0.00	0.00	0.00	0.00	0.00	0
2441	Wyman, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2442	Xideas, E	0.00	0.00	1.00	0.00	0.00	0.00	0
2443	Yanay, U	0.00	0.00	1.00	0.00	0.00	0.00	0
2444	Yanci, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2445	Yanez, A	1.00	0.00	0.00	0.00	0.00	0.00	0
2446	Yang, L	1.00	0.00	0.00	0.00	0.00	0.00	0
2447	Yang, P	2.00	0.00	0.00	0.00	0.00	0.00	0
2448	Yang, Q	1.00	0.00	0.00	0.00	0.00	0.00	0
2449	Yang, X	3.00	0.00	0.00	0.00	0.00	0.00	0
2450	Yeoh, B	1.00	0.00	1.00	0.00	0.00	0.00	1
2451	Yeung, Y	1.00	0.00	0.00	0.00	0.00	0.00	0
2452	Yim, S	1.00	0.00	0.00	0.00	0.00	0.00	0
2453	Yochum, G	1.00	0.00	0.00	0.00	0.00	0.00	0
2454	Yoo, D	1.00	0.00	0.00	0.00	0.00	0.00	0
2455	Yoon, I	2.00	0.00	0.00	0.00	0.00	0.00	0
2456	York, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2457	Young, C	1.00	0.00	1.00	0.00	0.00	0.00	1
2458	Young, N	1.00	0.00	0.00	0.00	0.00	0.00	0
2459	Young, P	1.00	0.00	0.00	0.00	0.00	0.00	0
2460	Young, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2461	Younis, A	5.00	0.00	0.00	0.00	0.00	0.00	0
2462	Yu, E	2.00	0.00	0.00	0.00	0.00	0.00	0
2463	Yu, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2464	Yu, Y	1.00	0.00	0.00	0.00	0.00	0.00	0
2465	Yundt, K	1.00	0.00	0.00	0.00	0.00	0.00	0
2466	Zaba, B	1.00	0.00	0.00	0.00	0.00	0.00	0
2467	Zabin, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2468	Zacek, J	3.00	0.00	0.00	0.00	0.00	0.00	0
2469	Zagorski, K	0.00	0.00	1.00	0.00	0.00	0.00	0
2470	Zammit, H	0.00	0.00	1.00	0.00	0.00	0.00	0
2471	Zanartu, M	0.00	0.00	1.00	0.00	0.00	0.00	0
2472	Zang, X	0.00	0.00	1.00	0.00	0.00	0.00	0
2473	Zarate, A	2.00	0.00	0.00	0.00	0.00	0.00	0
2474	Zatz, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2475	Zavodny, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2476	Zeegers, G	0.00	2.00	0.00	0.00	0.00	1.00	0
2477	Zelenietz, M	1.00	0.00	0.00	0.00	0.00	0.00	0
2478	Zelman, D	3.00	0.00	0.00	0.00	0.00	0.00	0
2479	Zenner, W	2.00	0.00	0.00	0.00	0.00	0.00	0
2480	Zetter, R	1.00	0.00	0.00	0.00	0.00	0.00	0
2481	Zhai, N	1.00	0.00	0.00	0.00	0.00	0.00	0
2482	Zhou, M	2.00	0.00	0.00	0.00	0.00	0.00	0
2483	Ziegler, S	1.00	0.00	0.00	0.00	0.00	0.00	0
2484	Zielyk, I	1.00	0.00	0.00	0.00	0.00	0.00	0
2485	Zimmer, B	1.00	0.00	0.00	0.00	0.00	0.00	0
2486	Zimmerman, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2487	Zimolzak, C	1.00	0.00	0.00	0.00	0.00	0.00	0
2488	Zincone, G	1.00	0.00	0.00	0.00	0.00	0.00	0
2489	Zinyama, L	1.00	0.00	0.00	0.00	0.00	0.00	0
2490	Zizek, F	1.00	0.00	0.00	0.00	0.00	0.00	0
2491	Zlotmk, H	1.00	0.00	0.00	0.00	0.00	0.00	0
2492	Zlotnik, H	4.00	0.00	2.00	0.00	0.00	0.00	1
2493	Zodgekar, A	0.00	0.00	1.00	0.00	0.00	0.00	0
2494	Zolberg, A	4.00	0.00	0.00	0.00	0.00	0.00	0
2495	Zubrzycki, J	3.00	3.00	6.00	0.00	0.00	0.00	1
2496	Zucchi, J	1.00	0.00	0.00	0.00	0.00	0.00	0
2497	Zucker, N	1.00	0.00	0.00	0.00	0.00	0.00	0
